"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ALL THREE GENES ","NO CHRNB4 ALL THREE GENES","NO CHRNB4 BHLHE22 & CCK","NO CHRNB4 CHAT & CCK","NO CHRNB4 CHAT & BHLHE22","NO CHRNB4 CCK","NO CHRNB4 BHLHE22","NO FLOURESCENCE","BHLHE22 & CCK","CCK","BHLHE22","JUST CHRNB4","CHAT & CCK","CHAT","CHAT & BHLHE22","NO CHRNB4 CHAT","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","25xSil Opal 520 Copies","25xSil Opal 520 Area (µm²)","25xSil Opal 520 Classification","25xSil Opal 520 Cell Intensity","25xSil Opal 520 Avg Intensity","20x Opal 570 Copies","20x Opal 570 Area (µm²)","20x Opal 570 Classification","20x Opal 570 Cell Intensity","20x Opal 570 Avg Intensity","20x Opal 620 Copies","20x Opal 620 Area (µm²)","20x Opal 620 Classification","20x Opal 620 Cell Intensity","20x Opal 620 Avg Intensity","20x Opal 690 Copies","20x Opal 690 Area (µm²)","20x Opal 690 Classification","20x Opal 690 Cell Intensity","20x Opal 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2378","586","619","7780","7810","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1650.8944","0","308.86545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136.54129","95.030914","41.51038","29.49005","0.850251"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2379","470","503","7793","7828","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1474.0046","0","369.0253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3.698945","1","2224.3445","601.3457","158.0043","108.36538","49.638924","34.19136","0.747155"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2380","541","570","7839","7865","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1799.7065","0","492.7932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.06812","68.68164","34.386486","27.566786","0.688022"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2381","422","455","7848","7880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1991.7582","0","433.71555","0","0","0","0","0","1","1.004652","1","274.45255","273.18182","0","0","0","0","0","0","0","0","0","0","154.35103","102.4288","51.922222","31.627008","0.906551"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2382","455","493","7852","7885","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1952.6022","0","344.15466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170.74512","112.201324","58.54379","35.90093","0.761129"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2383","536","563","7859","7885","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2328.7778","0","700.51953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.24063","60.82709","30.413546","24.361345","0.797992"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2384","652","680","7866","7902","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2041.3779","0","411.06815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150.60641","102.520134","48.08628","30.985922","0.775503"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2385","699","725","7900","7923","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1156.2732","0","229.05156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.304054","69.092636","16.211424","17.523073","0.843503"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2386","527","557","7913","7948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1795.0417","0","431.81537","0","0","0","0","0","2","0.958986","1","274.54388","286.2857","0","0","0","0","0","0","0","0","0","0","151.33707","102.15481","49.182262","32.481792","0.831239"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2387","421","452","7916","7952","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1796.6934","0","329.51617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162.0229","107.22373","54.79918","34.19136","0.785912"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2388","706","735","7971","7996","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","920.1046","0","204.71329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.81188","78.04317","18.768719","21.796993","0.628204"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2389","831","864","7990","8023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1793.9623","0","372.52515","0","0","0","0","0","1","1.689641","1","742.30054","439.3243","0","0","0","0","0","0","0","0","0","0","144.89816","84.4364","60.46176","35.046146","0.796198"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2390","856","885","8005","8030","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1854.3455","0","551.0189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.159454","62.83639","40.323063","30.131138","0.705912"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2391","1026","1062","8010","8045","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1553.6404","0","327.8933","32","45.300655","4","45105.57","995.69354","373","74.57255","4","201698.7","2704.7312","0","0","0","0","0","1","1.14165","1","596.5804","522.56","160.47026","100.1455","60.324764","37.610497","0.706499"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2392","1056","1078","8021","8052","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","992.6671","0","304.04263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.930275","60.0051","32.925175","26.070913","0.798416"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2393","1033","1065","8039","8072","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1885.4901","0","415.48434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150.01276","94.84824","55.16451","33.550274","0.782666"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2394","1126","1159","8066","8098","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1742.8624","0","321.61444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148.68845","100.556496","48.131947","31.199617","0.881577"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2395","1015","1045","8086","8114","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1344.1656","0","410.03674","25","45.528984","4","54335.49","1193.4263","55","29.54589","4","29188.098","987.89026","0","0","0","0","0","4","3.607613","1","2476.375","616.2273","129.2804","78.27149","51.008904","31.627008","0.79116"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2396","869","901","8104","8122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3012.1516","0","973.8186","0","0","0","0","0","2","1.187316","1","319.93588","269.46155","0","0","0","0","0","0","0","0","0","0","87.95268","46.076977","41.875706","28.84896","0.697789"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2397","870","901","8122","8142","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3379.2732","0","623.6032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.5789","59.959435","35.61947","25.64352","0.736303"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2398","971","997","8130","8153","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2880.5278","0","468.06937","1","0.639324","1","213.9908","334.7143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.389885","50.689243","23.700645","23.506561","0.747049"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2399","961","993","8136","8175","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2552.209","0","433.63516","2","4.246936","1","2597.4355","611.6022","4","4.703596","1","2009.3489","427.19418","0","0","0","0","0","0","0","0","0","0","135.26265","86.9937","48.268944","38.892673","0.581267"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2400","1131","1166","8136","8170","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1330.3785","0","344.1376","22","45.93998","4","34077.74","741.78827","103","43.65668","4","55496.863","1271.2113","0","0","0","0","0","3","3.013955","1","2088.214","601.6842","167.09183","107.86305","59.22878","34.61875","0.900703"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2401","880","912","8177","8208","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2027.5657","0","438.851","0","0","0","0","0","1","1.050318","1","325.78113","310.17392","0","0","0","0","0","3","2.694293","1","1440.5334","534.661","142.93452","92.56495","50.36958","32.481792","0.788571"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2402","856","883","8179","8211","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1969.6467","0","395.58078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112.109985","74.61822","37.49177","34.405056","0.536704"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2403","909","931","8199","8226","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1664.7615","0","396.70596","0","0","0","0","0","8","6.347572","2","4397.0405","692.7122","0","0","0","0","0","2","3.059621","1","2091.7305","683.65674","85.12139","61.192417","23.928976","22.010689","0.765362"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2404","820","852","8203","8237","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1782.3397","0","525.8973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.07617","101.33282","42.74336","31.413313","0.647321"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2405","864","892","8209","8243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1728.1681","0","534.5445","0","0","0","0","0","1","1.278648","1","408.2539","319.2857","0","0","0","0","0","0","0","0","0","0","102.7028","60.05077","42.652027","34.405056","0.607311"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2406","791","818","8233","8268","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2269.6028","0","516.2857","0","0","0","0","0","4","4.109939","1","1257.2302","305.9","0","0","0","0","0","2","1.461311","1","735.131","503.0625","126.12945","77.03851","49.09093","32.0544","0.793132"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2407","879","905","8233","8256","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1116.0936","0","332.90958","9","19.910368","2","10022.404","503.37616","19","16.531086","4","10332.888","625.058","0","0","0","0","0","10","13.791127","3","9835.585","713.1821","76.71885","61.603413","15.11544","17.523073","0.748732"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2408","853","883","8242","8274","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2332.4272","0","449.86987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129.05206","87.03937","42.012703","31.627008","0.690061"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2409","879","913","8257","8291","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1944.5753","0","356.03122","0","0","0","0","0","2","1.14165","1","338.88727","296.84","0","0","0","0","0","1","0.319662","1","150.28676","470.14285","161.33792","106.81274","54.525185","34.19136","0.782564"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2410","852","880","8272","8293","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1522","0","406.16434","0","0","0","0","0","2","1.050318","1","329.38873","313.6087","0","0","0","0","0","2","0.730656","1","352.1304","481.9375","87.95268","62.242737","25.70995","23.720257","0.805478"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2411","1149","1192","8271","8309","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","993.96277","0","245.04929","21","44.11334","4","26109.754","591.8789","31","24.88796","4","16867.645","677.7431","0","0","0","0","0","6","6.119242","2","3863.2966","631.3358","221.48003","134.34932","87.1307","45.94464","0.703788"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2412","844","879","8293","8335","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2413.8381","0","469.26767","0","0","0","0","0","2","1.872305","1","555.43536","296.65854","0","0","0","0","0","1","0.45666","1","226.41194","495.8","202.75697","122.65883","80.09814","47.440514","0.629293"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2413","930","962","8322","8366","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1449.3544","0","350.13644","36","68.45331","4","64517.082","942.4977","355","81.05712","4","191856.95","2366.9353","0","0","0","0","0","5","5.708248","2","3490.662","611.512","193.57811","126.17511","67.40299","41.88442","0.65627"
