"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","No Fluoro Nuclei","POU4F1+ Nuclei","SEMA3D+ Nuclei","SEMA3D+POU4F1-","TLE2+ Nuclei","TLE2+POU4F1-","ONECUT2+ Nuclei","ONECUT2+POU4F1-","SEMA3D+TLE2+","SEMA3D+TLE2+POU4F1-","SEMA3D+ONECUT2+","SEMA3D+ONECUT2+POU4F1-","TLE2+ONECUT2+","TLE2+ONECUT2+POU4F1-","SEMA3D+TLE2+ONECUT2+","POU4F1-SEMA3D+TLE2+ONECUT2+","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","SEMA3D - 570 Copies","SEMA3D - 570 Area (µm²)","SEMA3D - 570 Classification","SEMA3D - 570 Cell Intensity","SEMA3D - 570 Avg Intensity","TLE2 - 620 Copies","TLE2 - 620 Area (µm²)","TLE2 - 620 Classification","TLE2 - 620 Cell Intensity","TLE2 - 620 Avg Intensity","ONECUT2 - 690 Copies","ONECUT2 - 690 Area (µm²)","ONECUT2 - 690 Classification","ONECUT2 - 690 Cell Intensity","ONECUT2 - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18498","5972","6002","12927","12959","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3313.5364","0","315.86157","0","0","0","0","0","0","0","0","0","0","2","1.396984","1","1056.1664","756.0333","0","0","0","0","0","138.7205","91.50244","47.218056","31.074028","0.836867"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18499","5788","5813","12934","12960","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1887.4896","0","283.07477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101.56073","74.73864","26.82209","22.442354","0.831882"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18500","5618","5649","12934","12965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3171.1174","0","354.35623","0","0","0","0","0","18","3.585592","4","10630.349","2964.7402","1","0.372529","1","321.0269","861.75","1","0.651926","1","533.5547","818.4286","138.34796","88.75504","49.592926","31.074028","0.928123"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18501","5646","5684","12946","12975","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3294.9148","0","366.5084","0","0","0","0","0","0","0","0","0","0","15","5.634501","3","9326.357","1655.2231","0","0","0","0","0","152.13155","94.156715","57.97483","36.90041","0.732028"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18502","5920","5948","12959","12991","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3411.564","0","376.7562","0","0","0","0","0","0","0","0","0","0","18","12.014061","4","12588.827","1047.8411","2","1.909211","1","1584.3195","829.8293","124.61096","75.0646","49.54636","33.23195","0.843405"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18503","5946","5973","12967","12995","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3446.951","0","359.2003","0","0","0","0","0","0","0","0","0","0","2","1.629815","1","1335.5631","819.45715","14","7.031486","3","8396.432","1194.1193","106.077644","63.469635","42.60801","28.052942","0.857444"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18504","5934","5958","12985","13009","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2336.5627","0","474.987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.20196","50.198288","23.003668","22.442354","0.772788"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18505","5842","5873","12997","13026","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3392.2737","0","295.22748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","242.33014","743.4286","131.96841","88.42908","43.53933","28.91611","0.880289"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18506","5768","5796","13000","13030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2657.2205","0","334.07718","0","0","0","0","0","18","3.585592","4","10803.295","3012.974","1","0.372529","1","263.0055","706","2","1.350418","1","1112.0923","823.5172","123.260544","85.68168","37.578865","27.621359","0.800076"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18507","5982","6016","13006","13041","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3192.9375","0","338.61542","0","0","0","0","0","0","0","0","0","0","38","16.85694","4","23763.254","1409.7017","1","0.977889","1","792.2761","810.1905","163.30742","105.099754","58.20766","37.1162","0.731767"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18508","5635","5660","13009","13034","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","649.72766","0","115.084435","0","0","0","0","0","0","0","0","0","0","1","0.931323","1","718.28253","771.25","1","0.791624","1","694.0216","876.7059","91.9681","70.59425","21.373854","21.147602","0.753712"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18509","5923","5951","13028","13058","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3318.2107","0","370.94574","0","0","0","0","0","0","0","0","0","0","2","1.164153","1","961.3577","825.8","0","0","0","0","0","128.01028","86.65957","41.350723","27.621359","0.899096"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18510","5832","5855","13047","13069","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2122","0","226.1239","0","0","0","0","0","0","0","0","0","0","3","1.722947","1","1574.168","913.6486","0","0","0","0","0","73.15539","58.254227","14.901161","17.26335","0.859737"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18511","5978","6019","13062","13090","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3494.2722","0","252.19226","0","0","0","0","0","0","0","0","0","0","6","3.306195","2","3299.443","997.95776","0","0","0","0","0","168.80222","107.05553","61.746685","37.1162","0.683922"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18512","5833","5868","13067","13097","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2815.0996","0","282.8369","0","0","0","0","0","5","1.257285","2","3558.0713","2829.963","0","0","0","0","0","0","0","0","0","0","156.78816","97.369774","59.41838","33.663532","0.859063"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18513","5674","5697","13074","13096","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","686.3461","0","128.48926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.25086","60.722233","14.528632","16.40018","0.868073"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18514","5743","5776","13074","13108","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3312.2766","0","283.71805","0","0","0","0","0","0","0","0","0","0","45","19.278378","4","27653.248","1434.4178","1","0.325963","1","239.39647","734.4286","170.89769","104.215","66.68269","35.389866","0.871615"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18515","5608","5638","13111","13131","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3250.66","0","499.81943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.64683","60.86193","34.784897","26.326607","0.727269"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18516","5796","5830","13124","13157","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3097.9666","0","406.568","0","0","0","0","0","0","0","0","0","0","1","0.512227","1","401.81912","784.4545","5","3.259629","2","3051.1523","936.04285","152.4575","101.00193","51.455574","35.82145","0.704689"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18517","5610","5645","13131","13160","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2926.807","0","269.90353","0","0","0","0","0","0","0","0","0","0","6","3.72529","2","3789.179","1017.15","0","0","0","0","0","138.67393","76.74098","61.932953","38.626743","0.654598"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18518","5702","5735","13129","13153","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","3182.8499","0","296.67883","0","0","0","0","0","1","0.325963","1","784.91864","2408","0","0","0","0","0","5","3.352761","2","3444.124","1027.25","109.896065","82.93427","26.961788","26.758192","0.608826"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18519","5941","5964","13145","13167","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","612.4732","0","100.07852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.25086","60.489403","14.761463","16.40018","0.901589"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18520","5637","5658","13146","13172","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1600.841","0","229.23903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.50346","57.276337","15.227124","18.342308","0.729232"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18521","5967","5991","13157","13179","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1804.003","0","211.7344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.22875","61.187893","15.040859","16.831766","0.784219"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18522","5590","5623","13159","13195","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2968.6978","0","422.76114","0","0","0","0","0","0","0","0","0","0","2","1.44355","1","1155.5385","800.4839","0","0","0","0","0","167.7312","105.47228","62.258915","37.331993","0.824146"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18523","5940","5967","13168","13200","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3341.5144","0","327.39246","0","0","0","0","0","0","0","0","0","0","1","0.372529","1","298.53546","801.375","3","1.862645","1","1538.5449","826","122.841446","74.040146","48.801304","32.36878","0.868271"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18524","5844","5872","13169","13204","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3438.183","0","438.064","0","0","0","0","0","0","0","0","0","0","36","15.227124","4","21201.047","1392.321","3","2.095476","1","1854.4495","884.9778","122.32922","68.40564","53.923576","33.23195","0.758673"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18525","5826","5854","13176","13206","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3544.6504","0","321.92035","0","0","0","0","0","0","0","0","0","0","5","4.051253","2","3699.5857","913.1954","4","2.933666","2","2536.364","864.5714","107.05553","53.78388","53.271652","34.095116","0.768827"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18526","5978","6001","13176","13198","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2754.1543","0","241.03363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.43244","58.161095","13.271347","15.537014","0.854254"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18527","5829","5856","13205","13229","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3294.6995","0","422.8604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.07061","67.05522","33.015385","25.46344","0.893716"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18528","5797","5829","13205","13231","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3381.0352","0","311.74176","0","0","0","0","0","0","0","0","0","0","1","0.745058","1","631.9955","848.25","5","2.933666","2","2774.2236","945.6508","125.91481","86.1939","39.72091","28.052942","0.813288"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18529","5735","5763","13209","13241","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3418.9478","0","368.09784","0","0","0","0","0","0","0","0","0","0","21","9.173528","4","12032.129","1311.6143","6","3.026798","2","3881.1936","1282.277","138.90677","88.05655","50.850212","30.210861","0.907247"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18530","5964","5993","13210","13244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3427.347","0","312.18326","0","0","0","0","0","14","2.8871","3","8458.551","2929.7742","3","1.955777","1","1567.509","801.4762","5","3.632158","2","3247.6616","894.14105","148.63908","96.29875","52.34033","32.36878","0.837116"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18531","5762","5793","13210","13243","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3234.0166","0","382.59708","0","0","0","0","0","0","0","0","0","0","2","1.303852","1","1052.3945","807.1429","1","0.372529","1","312.59842","839.125","148.63908","92.34063","56.29845","34.095116","0.841771"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18532","5588","5618","13246","13275","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3428.9563","0","260.2308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.635414","86.14734","39.488075","28.700317","0.803846"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18533","5910","5936","13260","13281","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3156.3726","0","267.99573","0","0","0","0","0","3","0.651926","1","1745.1122","2676.8572","0","0","0","0","0","0","0","0","0","0","82.561745","65.56511","16.996637","18.5581","0.738073"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18534","5850","5877","13269","13298","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3203.4155","0","319.66742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116.36876","82.18922","34.17954","25.895023","0.781142"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18535","5935","5970","13271","13297","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","3441.36","0","270.89188","0","0","0","0","0","4","1.071021","2","2670.3347","2493.261","3","1.164153","1","920.10016","790.36","0","0","0","0","0","134.52954","91.735275","42.794273","30.210861","0.733555"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18536","5980","6010","13283","13310","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3491.5415","0","316.10233","0","0","0","0","0","0","0","0","0","0","6","3.073364","2","3685.8489","1199.2878","4","2.04891","2","1847.9768","901.9318","121.30476","83.7259","37.578865","26.758192","0.874475"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18537","5785","5809","13297","13326","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","3173.3687","0","312.80798","0","0","0","0","0","3","0.60536","1","1744.4137","2881.6155","2","1.164153","1","1059.7054","910.28","0","0","0","0","0","104.075294","75.90279","28.172508","23.305521","0.773"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18538","5865","5901","13309","13334","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3467.7144","0","260.70227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.419095","1","357.02252","851.8889","126.8927","75.856224","51.036476","33.663532","0.660327"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18539","6859","6882","12925","12949","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2378.659","0","262.40353","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","260.77032","800","0","0","0","0","0","79.721214","63.469635","16.25158","17.694933","0.835548"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18540","6837","6860","12934","12959","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2870.7144","0","258.45682","0","0","0","0","0","0","0","0","0","0","2","1.396984","1","1326.2034","949.3333","0","0","0","0","0","90.19859","69.011","21.187588","19.852852","0.864902"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18541","6968","7002","12946","12977","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3110.583","0","320.36426","0","0","0","0","0","0","0","0","0","0","23","12.15376","4","14699.716","1209.4789","0","0","0","0","0","147.98715","96.391884","51.595272","34.095116","0.816404"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18542","7136","7176","12953","12976","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2856.7937","0","506.1611","0","0","0","0","0","0","0","0","0","0","9","5.308538","2","6196.089","1167.193","0","0","0","0","0","101.14163","43.353065","57.788567","38.626743","0.700368"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","18543","6810","6832","12959","12983","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","645.25916","0","161.09196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.53026","60.25657","15.27369","17.26335","0.750044"
